Sector,year,month,avg_daily_return,avg_volatility,avg_pe_ratio,avg_market_cap,extreme_moves,num_tickers
IT,2003,11,0.0072,0.0285,23.4,6.252729663488E12,9,4
IT,2003,12,0.0028,0.0174,23.4,6.252729663488E12,0,4
IT,2004,1,-0.0024,0.0166,23.4,6.252729663488E12,4,4
IT,2004,2,-5.0E-4,0.0188,23.4,6.252729663488E12,5,4
IT,2004,3,-0.0025,0.0189,23.4,6.252729663488E12,3,4
IT,2004,4,0.0028,0.0217,23.4,6.252729663488E12,3,4
IT,2004,5,0.022,0.1261,23.4,6.252729663488E12,19,4
IT,2004,6,0.0027,0.0438,23.4,6.252729663488E12,4,4
IT,2004,7,0.0035,0.0212,23.4,6.252729663488E12,1,4
IT,2004,8,0.0033,0.0172,23.4,6.252729663488E12,4,4
IT,2004,9,0.0039,0.0146,23.4,6.252729663488E12,0,4
IT,2004,10,0.0038,0.017,23.39,6.191888538562E12,2,4
IT,2004,11,0.0038,0.0135,23.4,6.252729663488E12,0,4
IT,2004,12,-2.0E-4,0.0129,23.4,6.252729663488E12,0,4
IT,2005,1,-0.0013,0.0175,23.4,6.252729663488E12,1,4
IT,2005,2,7.0E-4,0.0166,23.4,6.252729663488E12,0,4
IT,2005,3,0.0028,0.0151,23.4,6.252729663488E12,1,4
IT,2005,4,-0.0076,0.0221,23.4,6.252729663488E12,7,4
IT,2005,5,0.0056,0.021,23.4,6.252729663488E12,0,4
IT,2005,6,0.0027,0.0163,23.4,6.252729663488E12,0,4
IT,2005,7,0.0048,0.0247,23.4,6.252729663488E12,3,4
IT,2005,8,0.0043,0.065,23.4,6.252729663488E12,2,4
IT,2005,9,0.001,0.0174,23.4,6.252729663488E12,0,4
IT,2005,10,-0.0015,0.0208,23.4,6.252729663488E12,3,4
IT,2005,11,0.0073,0.0217,23.4,6.252729663488E12,1,4
IT,2005,12,0.0037,0.0166,23.4,6.252729663488E12,0,4
IT,2006,1,0.0024,0.0158,23.4,6.252729663488E12,1,4
IT,2006,2,0.0013,0.0165,23.4,6.252729663488E12,0,4
IT,2006,3,0.0028,0.0153,23.4,6.252729663488E12,2,4
IT,2006,4,-7.0E-4,0.0257,23.4,6.252729663488E12,8,4
IT,2006,5,-0.0057,0.0255,23.4,6.252729663488E12,8,4
IT,2006,6,0.0038,0.0364,23.4,6.252729663488E12,13,4
IT,2006,7,0.0019,0.0314,23.4,6.252729663488E12,7,4
IT,2006,8,0.0033,0.0174,23.94,5.999546770729E12,0,5
IT,2006,9,0.0015,0.0114,25.41,5.310889302426E12,1,5
IT,2006,10,0.0086,0.0186,25.41,5.310889302426E12,4,5
IT,2006,11,0.0036,0.019,25.41,5.310889302426E12,2,5
IT,2006,12,0.0055,0.0209,25.41,5.310889302426E12,5,5
IT,2007,1,0.002,0.0245,25.41,5.310889302426E12,3,5
IT,2007,2,-0.0032,0.0191,25.41,5.310889302426E12,9,5
IT,2007,3,-0.0022,0.0317,25.41,5.310889302426E12,5,5
IT,2007,4,0.0035,0.0265,25.41,5.310889302426E12,9,5
IT,2007,5,-0.0014,0.0181,25.41,5.310889302426E12,1,5
IT,2007,6,-0.0018,0.0119,25.41,5.310889302426E12,0,5
IT,2007,7,-0.0027,0.0147,25.41,5.310889302426E12,1,5
IT,2007,8,-3.0E-4,0.021,25.41,5.310889302426E12,3,5
IT,2007,9,-5.0E-4,0.0202,25.41,5.310889302426E12,1,5
IT,2007,10,4.0E-4,0.0245,25.41,5.310889302426E12,7,5
IT,2007,11,-0.003,0.0215,25.41,5.310889302426E12,3,5
IT,2007,12,0.0038,0.0257,25.41,5.310889302426E12,6,5
IT,2008,1,-0.0077,0.0275,25.41,5.310889302426E12,20,5
IT,2008,2,-9.0E-4,0.0393,25.41,5.310889302426E12,12,5
IT,2008,3,-0.0023,0.0304,25.41,5.310889302426E12,18,5
IT,2008,4,0.0101,0.0384,25.41,5.310889302426E12,15,5
IT,2008,5,0.0035,0.0304,25.41,5.310889302426E12,2,5
IT,2008,6,-0.0081,0.0281,25.41,5.310889302426E12,14,5
IT,2008,7,-6.0E-4,0.0339,25.41,5.310889302426E12,18,5
IT,2008,8,0.0019,0.0277,25.41,5.310889302426E12,3,5
IT,2008,9,-0.008,0.0273,25.41,5.310889302426E12,19,5
IT,2008,10,-0.0118,0.0495,25.41,5.310889302426E12,53,5
IT,2008,11,-0.0076,0.0581,25.41,5.310889302426E12,19,5
IT,2008,12,-0.0027,0.0393,25.41,5.310889302426E12,15,5
IT,2009,1,0.0032,0.0417,25.41,5.310889302426E12,18,5
IT,2009,2,-0.0031,0.0315,25.41,5.310889302426E12,4,5
IT,2009,3,0.0054,0.0275,25.41,5.310889302426E12,10,5
IT,2009,4,0.012,0.0351,25.41,5.310889302426E12,14,5
IT,2009,5,0.0123,0.0463,25.41,5.310889302426E12,26,5
IT,2009,6,0.0066,0.0456,25.41,5.310889302426E12,10,5
IT,2009,7,0.0102,0.031,25.41,5.310889302426E12,14,5
IT,2009,8,0.0051,0.0297,25.41,5.310889302426E12,9,5
IT,2009,9,0.0046,0.0214,25.41,5.310889302426E12,1,5
IT,2009,10,-0.0015,0.0201,25.41,5.310889302426E12,1,5
IT,2009,11,0.0035,0.0231,25.41,5.310889302426E12,5,5
IT,2009,12,0.0039,0.016,25.41,5.310889302426E12,0,5
IT,2010,1,-0.0013,0.0193,25.41,5.310889302426E12,10,5
IT,2010,2,8.0E-4,0.0238,25.43,5.302942211466E12,0,5
IT,2010,3,8.0E-4,0.0114,25.41,5.310889302426E12,0,5
IT,2010,4,-0.001,0.0144,25.41,5.310889302426E12,1,5
IT,2010,5,-0.0031,0.0187,25.41,5.310889302426E12,3,5
IT,2010,6,0.0016,0.0203,25.41,5.310889302426E12,1,5
IT,2010,7,0.0027,0.0154,25.41,5.310889302426E12,1,5
IT,2010,8,-8.0E-4,0.0146,25.41,5.310889302426E12,0,5
IT,2010,9,0.0063,0.0162,25.41,5.310889302426E12,2,5
IT,2010,10,-8.0E-4,0.0179,25.41,5.310889302426E12,1,5
IT,2010,11,-5.0E-4,0.0173,25.41,5.310889302426E12,1,5
IT,2010,12,0.005,0.0162,25.41,5.310889302426E12,1,5
IT,2011,1,-0.0026,0.0162,25.41,5.310889302426E12,2,5
IT,2011,2,6.0E-4,0.0196,25.41,5.310889302426E12,3,5
IT,2011,3,0.0019,0.0203,25.41,5.310889302426E12,3,5
IT,2011,4,-5.0E-4,0.021,25.41,5.310889302426E12,2,5
IT,2011,5,-1.0E-4,0.0172,25.41,5.310889302426E12,0,5
IT,2011,6,2.0E-4,0.0133,25.41,5.310889302426E12,0,5
IT,2011,7,-9.0E-4,0.0142,25.41,5.310889302426E12,0,5
IT,2011,8,-0.0072,0.0207,25.41,5.310889302426E12,11,5
IT,2011,9,-1.0E-4,0.0301,25.41,5.310889302426E12,5,5
IT,2011,10,0.0042,0.0257,25.41,5.310889302426E12,5,5
IT,2011,11,-0.001,0.0207,25.41,5.310889302426E12,1,5
IT,2011,12,8.0E-4,0.018,25.41,5.310889302426E12,0,5
IT,2012,1,0.0026,0.0178,25.41,5.310889302426E12,1,5
IT,2012,2,0.0016,0.0159,25.41,5.310889302426E12,1,5
IT,2012,3,0.002,0.0152,25.41,5.310889302426E12,3,5
IT,2012,4,-0.0011,0.0206,25.41,5.310889302426E12,4,5
IT,2012,5,-0.0012,0.0213,25.41,5.310889302426E12,2,5
IT,2012,6,0.0017,0.0152,25.41,5.310889302426E12,0,5
IT,2012,7,-0.0017,0.0148,25.41,5.310889302426E12,2,5
IT,2012,8,0.0037,0.0152,25.41,5.310889302426E12,2,5
IT,2012,9,0.0045,0.0152,25.41,5.310889302426E12,2,5
IT,2012,10,-0.0016,0.0159,25.41,5.310889302426E12,1,5
IT,2012,11,0.0014,0.0121,25.41,5.310889302426E12,0,5
IT,2012,12,-7.0E-4,0.0129,25.41,5.310889302426E12,0,5
IT,2013,1,0.0042,0.0183,25.41,5.310889302426E12,3,5
IT,2013,2,0.0034,0.015,25.41,5.310889302426E12,0,5
IT,2013,3,0.0013,0.014,25.41,5.310889302426E12,0,5
IT,2013,4,-0.0079,0.0225,25.41,5.310889302426E12,3,5
IT,2013,5,0.0015,0.0204,25.41,5.310889302426E12,0,5
IT,2013,6,0.002,0.0144,25.41,5.310889302426E12,0,5
IT,2013,7,0.009,0.0195,25.41,5.310889302426E12,3,5
IT,2013,8,0.0051,0.0194,25.41,5.310889302426E12,2,5
IT,2013,9,-8.0E-4,0.0203,25.41,5.310889302426E12,1,5
IT,2013,10,0.0036,0.0183,25.41,5.310889302426E12,1,5
IT,2013,11,6.0E-4,0.0164,25.41,5.310889302426E12,1,5
IT,2013,12,0.0046,0.013,25.41,5.310889302426E12,0,5
IT,2014,1,0.0027,0.0159,25.41,5.310889302426E12,2,5
IT,2014,2,0.0023,0.0159,25.41,5.310889302426E12,0,5
IT,2014,3,-0.0035,0.0169,25.41,5.310889302426E12,1,5
IT,2014,4,-0.0011,0.016,25.41,5.310889302426E12,1,5
IT,2014,5,-3.0E-4,0.0177,25.41,5.310889302426E12,3,5
IT,2014,6,0.0039,0.0183,25.41,5.310889302426E12,0,5
IT,2014,7,0.0014,0.0149,25.41,5.310889302426E12,0,5
IT,2014,8,0.0036,0.0142,25.41,5.310889302426E12,0,5
IT,2014,9,0.0034,0.012,25.41,5.310889302426E12,0,5
IT,2014,10,-0.0017,0.0189,25.41,5.310889302426E12,3,5
IT,2014,11,0.0026,0.0168,25.41,5.310889302426E12,0,5
IT,2014,12,-0.0025,0.0141,25.41,5.310889302426E12,0,5
IT,2015,1,0.0039,0.0155,25.41,5.310889302426E12,3,5
IT,2015,2,0.0035,0.0171,25.41,5.310889302426E12,1,5
IT,2015,3,-0.0027,0.0148,25.41,5.310889302426E12,0,5
IT,2015,4,-0.0041,0.0168,25.41,5.310889302426E12,2,5
IT,2015,5,0.0015,0.018,25.41,5.310889302426E12,1,5
IT,2015,6,-0.0016,0.0174,25.41,5.310889302426E12,1,5
IT,2015,7,0.0024,0.0166,25.41,5.310889302426E12,1,5
IT,2015,8,-4.0E-4,0.0185,25.41,5.310889302426E12,4,5
IT,2015,9,0.0019,0.018,25.41,5.310889302426E12,1,5
IT,2015,10,-0.0014,0.0179,25.41,5.310889302426E12,0,5
IT,2015,11,-7.0E-4,0.0124,25.41,5.310889302426E12,0,5
IT,2015,12,-6.0E-4,0.0124,25.41,5.310889302426E12,0,5
IT,2016,1,0.001,0.0125,25.41,5.310889302426E12,0,5
IT,2016,2,-0.0032,0.0161,25.41,5.310889302426E12,0,5
IT,2016,3,0.0026,0.0174,25.41,5.310889302426E12,1,5
IT,2016,4,-1.0E-4,0.015,25.41,5.310889302426E12,3,5
IT,2016,5,0.0016,0.0154,25.41,5.310889302426E12,1,5
IT,2016,6,-0.0013,0.0139,25.41,5.310889302426E12,0,5
IT,2016,7,4.0E-4,0.0136,26.29,5.048680671308E12,1,6
IT,2016,8,-0.0026,0.0118,27.39,4.720919882411E12,0,6
IT,2016,9,-0.0015,0.0128,27.39,4.720919882411E12,0,6
IT,2016,10,-4.0E-4,0.0115,27.39,4.720919882411E12,1,6
IT,2016,11,0.001,0.016,27.39,4.720919882411E12,3,6
IT,2016,12,0.0016,0.0141,27.39,4.720919882411E12,0,6
IT,2017,1,-0.0024,0.0127,27.39,4.720919882411E12,0,6
IT,2017,2,0.0048,0.014,27.39,4.720919882411E12,0,6
IT,2017,3,-1.0E-4,0.011,27.39,4.720919882411E12,0,6
IT,2017,4,-0.0036,0.0114,27.39,4.720919882411E12,0,6
IT,2017,5,0.0031,0.0119,27.39,4.720919882411E12,1,6
IT,2017,6,-0.0016,0.016,27.39,4.720919882411E12,0,6
IT,2017,7,0.0028,0.0125,27.39,4.720919882411E12,1,6
IT,2017,8,-5.0E-4,0.014,27.39,4.720919882411E12,2,6
IT,2017,9,5.0E-4,0.0124,27.39,4.720919882411E12,0,6
IT,2017,10,0.0018,0.0103,27.39,4.720919882411E12,0,6
IT,2017,11,0.0017,0.0147,27.39,4.720919882411E12,2,6
IT,2017,12,0.0035,0.0139,27.39,4.720919882411E12,2,6
IT,2018,1,0.0052,0.0148,27.39,4.720919882411E12,2,6
IT,2018,2,1.0E-4,0.0201,27.39,4.720919882411E12,3,6
IT,2018,3,-9.0E-4,0.0167,27.39,4.720919882411E12,1,6
IT,2018,4,0.0047,0.0182,27.39,4.720919882411E12,5,6
IT,2018,5,-6.0E-4,0.0201,27.39,4.720919882411E12,3,6
IT,2018,6,0.001,0.0148,27.39,4.720919882411E12,1,6
IT,2018,7,0.0027,0.0153,27.39,4.720919882411E12,2,6
IT,2018,8,0.0033,0.0146,27.39,4.720919882411E12,0,6
IT,2018,9,0.0029,0.0144,27.39,4.720919882411E12,0,6
IT,2018,10,-0.0035,0.0194,27.39,4.720919882411E12,4,6
IT,2018,11,-0.001,0.0227,27.39,4.720919882411E12,0,6
IT,2018,12,3.0E-4,0.0198,27.39,4.720919882411E12,2,6
IT,2019,1,0.0037,0.0157,27.39,4.720919882411E12,1,6
IT,2019,2,6.0E-4,0.0152,27.39,4.720919882411E12,1,6
IT,2019,3,-2.0E-4,0.0148,27.39,4.720919882411E12,0,6
IT,2019,4,0.0034,0.0143,27.39,4.720919882411E12,0,6
IT,2019,5,-0.0016,0.0135,27.39,4.720919882411E12,0,6
IT,2019,6,-5.0E-4,0.0123,27.39,4.720919882411E12,0,6
IT,2019,7,-0.0023,0.0143,27.39,4.720919882411E12,1,6
IT,2019,8,0.0026,0.0158,27.39,4.720919882411E12,1,6
IT,2019,9,-0.0024,0.0142,27.39,4.720919882411E12,1,6
IT,2019,10,0.0031,0.0172,27.39,4.720919882411E12,2,6
IT,2019,11,-0.0013,0.017,27.39,4.720919882411E12,0,6
IT,2019,12,0.0017,0.0123,27.39,4.720919882411E12,0,6
IT,2020,1,0.0011,0.0114,27.39,4.720919882411E12,0,6
IT,2020,2,-0.0029,0.0119,27.39,4.720919882411E12,4,6
IT,2020,3,-0.0096,0.034,27.39,4.720919882411E12,39,6
IT,2020,4,0.0086,0.0474,27.39,4.720919882411E12,15,6
IT,2020,5,0.0027,0.0292,27.39,4.720919882411E12,8,6
IT,2020,6,0.0011,0.0179,27.39,4.720919882411E12,3,6
IT,2020,7,0.0104,0.0221,27.39,4.720919882411E12,5,6
IT,2020,8,-2.0E-4,0.0185,27.39,4.720919882411E12,1,6
IT,2020,9,0.0054,0.0173,27.39,4.720919882411E12,5,6
IT,2020,10,0.0038,0.0257,27.39,4.720919882411E12,7,6
IT,2020,11,0.0031,0.0205,27.39,4.720919882411E12,5,6
IT,2020,12,0.0044,0.017,27.39,4.720919882411E12,2,6
IT,2021,1,0.0016,0.021,27.39,4.720919882411E12,6,6
IT,2021,2,-0.0013,0.0185,27.39,4.720919882411E12,1,6
IT,2021,3,0.0037,0.0182,27.39,4.720919882411E12,3,6
IT,2021,4,-5.0E-4,0.0197,27.39,4.720919882411E12,1,6
IT,2021,5,0.0025,0.014,27.39,4.720919882411E12,0,6
IT,2021,6,0.0023,0.0106,27.39,4.720919882411E12,0,6
IT,2021,7,0.0035,0.0137,27.39,4.720919882411E12,5,6
IT,2021,8,0.0055,0.015,27.39,4.720919882411E12,0,6
IT,2021,9,0.001,0.0142,27.39,4.720919882411E12,0,6
IT,2021,10,0.002,0.0198,27.39,4.720919882411E12,3,6
IT,2021,11,5.0E-4,0.018,27.39,4.720919882411E12,0,6
IT,2021,12,0.0044,0.0158,27.39,4.720919882411E12,0,6
IT,2022,1,-0.0055,0.0164,27.39,4.720919882411E12,6,6
IT,2022,2,-0.0022,0.022,27.39,4.720919882411E12,4,6
IT,2022,3,0.003,0.0192,27.39,4.720919882411E12,0,6
IT,2022,4,-0.008,0.016,27.39,4.720919882411E12,3,6
IT,2022,5,-0.0033,0.02,27.39,4.720919882411E12,6,6
IT,2022,6,-0.0023,0.0221,27.39,4.720919882411E12,2,6
IT,2022,7,0.0025,0.018,27.39,4.720919882411E12,2,6
IT,2022,8,-0.0018,0.0159,27.39,4.720919882411E12,0,6
IT,2022,9,-0.0012,0.0168,27.39,4.720919882411E12,0,6
IT,2022,10,0.0041,0.0151,27.39,4.720919882411E12,1,6
IT,2022,11,0.0023,0.0138,27.39,4.720919882411E12,0,6
IT,2022,12,-0.0037,0.0146,27.39,4.720919882411E12,1,6
IT,2023,1,0.0019,0.0129,27.39,4.720919882411E12,0,6
IT,2023,2,7.0E-4,0.0135,27.39,4.720919882411E12,2,6
IT,2023,3,-0.0016,0.0132,27.39,4.720919882411E12,1,6
IT,2023,4,-0.002,0.0156,27.39,4.720919882411E12,3,6
IT,2023,5,0.0031,0.0137,27.39,4.720919882411E12,0,6
IT,2023,6,7.0E-4,0.0108,27.39,4.720919882411E12,0,6
IT,2023,7,8.0E-4,0.0144,27.39,4.720919882411E12,2,6
IT,2023,8,0.0018,0.0137,27.39,4.720919882411E12,0,6
IT,2023,9,3.0E-4,0.0104,27.39,4.720919882411E12,0,6
IT,2023,10,-0.002,0.0117,27.39,4.720919882411E12,1,6
IT,2023,11,0.0038,0.0121,27.39,4.720919882411E12,0,6
IT,2023,12,0.005,0.0144,27.39,4.720919882411E12,4,6
IT,2024,1,2.0E-4,0.0197,27.39,4.720919882411E12,4,6
IT,2024,2,0.0013,0.0179,27.39,4.720919882411E12,0,6
IT,2024,3,-0.0033,0.0125,27.39,4.720919882411E12,0,6
IT,2024,4,-0.0023,0.0127,27.39,4.720919882411E12,2,6
IT,2024,5,-9.0E-4,0.0132,27.39,4.720919882411E12,0,6
IT,2024,6,0.007,0.0151,27.39,4.720919882411E12,1,6
IT,2024,7,0.0037,0.0141,27.39,4.720919882411E12,2,6
IT,2024,8,0.0028,0.018,27.39,4.720919882411E12,1,6
IT,2024,9,0.0,0.0142,27.39,4.720919882411E12,0,6
IT,2024,10,-0.0018,0.0139,27.39,4.720919882411E12,1,6
IT,2024,11,0.0035,0.0166,27.39,4.720919882411E12,0,6
IT,2024,12,-2.0E-4,0.0142,27.39,4.720919882411E12,2,6
IT,2025,1,-3.0E-4,0.0186,27.39,4.720919882411E12,5,6
IT,2025,2,-0.0064,0.0171,27.39,4.720919882411E12,2,6
IT,2025,3,-0.0022,0.0177,27.39,4.720919882411E12,0,6
IT,2025,4,4.0E-4,0.0204,27.39,4.720919882411E12,3,6
IT,2025,5,0.0025,0.0197,27.39,4.720919882411E12,6,6
IT,2025,6,0.0019,0.0122,27.39,4.720919882411E12,0,6
IT,2025,7,-0.0045,0.011,27.39,4.720919882411E12,0,6
IT,2025,8,0.0016,0.0125,27.39,4.720919882411E12,0,6
IT,2025,9,-0.002,0.0137,27.39,4.720919882411E12,0,6
IT,2025,10,0.0028,0.0136,27.39,4.720919882411E12,1,6
IT,2025,11,0.0028,0.0124,27.39,4.720919882411E12,0,6
IT,2025,12,0.0014,0.0108,27.39,4.720919882411E12,0,6
IT,2026,1,1.0E-4,0.014,27.39,4.720919882411E12,4,6
Infrastructure,2002,6,0.0,0.0,30.96,4.010526375936E12,0,2
Infrastructure,2002,7,-0.0052,0.003,30.96,4.010526375936E12,1,2
Infrastructure,2002,8,0.0029,0.014,30.96,4.010526375936E12,0,2
Infrastructure,2002,9,-0.134,0.5823,30.96,4.010526375936E12,1,2
Infrastructure,2002,10,0.0029,0.0164,30.96,4.010526375936E12,2,2
Infrastructure,2002,11,0.0053,0.0147,30.96,4.010526375936E12,1,2
Infrastructure,2002,12,-8.0E-4,0.0134,30.96,4.010526375936E12,0,2
Infrastructure,2003,1,-0.0048,0.0108,30.96,4.010526375936E12,0,2
Infrastructure,2003,2,0.0015,0.0117,30.96,4.010526375936E12,0,2
Infrastructure,2003,3,-0.0031,0.0088,30.96,4.010526375936E12,0,2
Infrastructure,2003,4,0.0016,0.0085,30.96,4.010526375936E12,0,2
Infrastructure,2003,5,0.0111,0.0254,30.96,4.010526375936E12,3,2
Infrastructure,2003,6,0.0059,0.0288,30.96,4.010526375936E12,1,2
Infrastructure,2003,7,0.0022,0.0189,30.96,4.010526375936E12,0,2
Infrastructure,2003,8,0.0065,0.0188,30.96,4.010526375936E12,1,2
Infrastructure,2003,9,0.168,0.7698,30.96,4.010526375936E12,1,2
Infrastructure,2003,10,0.0056,0.0248,30.96,4.010526375936E12,4,2
Infrastructure,2003,11,0.0034,0.0211,30.96,4.010526375936E12,0,2
Infrastructure,2003,12,0.0211,0.0357,30.96,4.010526375936E12,11,2
Infrastructure,2004,1,-0.0042,0.0419,30.96,4.010526375936E12,8,2
Infrastructure,2004,2,0.0057,0.0347,30.96,4.010526375936E12,1,2
Infrastructure,2004,3,0.0016,0.0182,30.96,4.010526375936E12,0,2
Infrastructure,2004,4,2.0E-4,0.0166,30.96,4.010526375936E12,2,2
Infrastructure,2004,5,-0.0112,0.0498,30.96,4.010526375936E12,10,2
Infrastructure,2004,6,0.0351,0.0694,30.96,4.010526375936E12,4,2
Infrastructure,2004,7,0.0095,0.1223,30.96,4.010526375936E12,3,2
Infrastructure,2004,8,3.0E-4,0.0239,30.96,4.010526375936E12,0,2
Infrastructure,2004,9,1.0E-4,0.0143,30.96,4.010526375936E12,0,2
Infrastructure,2004,10,-0.0012,0.0099,30.96,4.044643228297E12,0,2
Infrastructure,2004,11,0.0026,0.0104,30.96,4.010526375936E12,0,2
Infrastructure,2004,12,0.0077,0.0387,30.96,4.010526375936E12,3,2
Infrastructure,2005,1,-5.0E-4,0.0211,30.96,4.010526375936E12,1,2
Infrastructure,2005,2,0.0039,0.0204,30.96,4.010526375936E12,1,2
Infrastructure,2005,3,-0.0072,0.0184,30.96,4.010526375936E12,3,2
Infrastructure,2005,4,-0.0016,0.023,30.96,4.010526375936E12,1,2
Infrastructure,2005,5,0.0038,0.0166,30.96,4.010526375936E12,0,2
Infrastructure,2005,6,0.0021,0.0176,30.96,4.010526375936E12,1,2
Infrastructure,2005,7,0.0112,0.031,30.96,4.010526375936E12,2,2
Infrastructure,2005,8,0.0053,0.0991,30.96,4.010526375936E12,2,2
Infrastructure,2005,9,6.0E-4,0.0236,30.96,4.010526375936E12,1,2
Infrastructure,2005,10,-0.0038,0.0195,30.96,4.010526375936E12,0,2
Infrastructure,2005,11,0.0082,0.021,30.96,4.010526375936E12,2,2
Infrastructure,2005,12,-6.0E-4,0.0167,30.96,4.010526375936E12,0,2
Infrastructure,2006,1,0.0056,0.0128,30.96,4.010526375936E12,2,2
Infrastructure,2006,2,0.0013,0.0224,30.96,4.010526375936E12,1,2
Infrastructure,2006,3,8.0E-4,0.0171,30.96,4.010526375936E12,0,2
Infrastructure,2006,4,0.0032,0.0221,30.96,4.010526375936E12,1,2
Infrastructure,2006,5,0.0228,0.0502,30.96,4.010526375936E12,19,2
Infrastructure,2006,6,-0.0073,0.0464,30.96,4.010526375936E12,11,2
Infrastructure,2006,7,-0.0023,0.0338,30.96,4.010526375936E12,2,2
Infrastructure,2006,8,0.0036,0.0248,30.96,4.010526375936E12,1,2
Infrastructure,2006,9,0.0164,0.0348,30.96,4.010526375936E12,4,2
Infrastructure,2006,10,0.0011,0.1237,30.96,4.010526375936E12,1,2
Infrastructure,2006,11,0.0123,0.0241,30.96,4.010526375936E12,7,2
Infrastructure,2006,12,0.0031,0.0278,30.96,4.010526375936E12,3,2
Infrastructure,2007,1,0.0036,0.0202,30.96,4.010526375936E12,0,2
Infrastructure,2007,2,-0.0039,0.0252,30.96,4.010526375936E12,3,2
Infrastructure,2007,3,0.0022,0.0284,30.96,4.010526375936E12,3,2
Infrastructure,2007,4,0.0028,0.0211,30.96,4.010526375936E12,1,2
Infrastructure,2007,5,0.0057,0.0178,30.96,4.010526375936E12,5,2
Infrastructure,2007,6,0.006,0.0278,30.96,4.010526375936E12,0,2
Infrastructure,2007,7,0.0061,0.019,30.96,4.010526375936E12,7,2
Infrastructure,2007,8,0.0032,0.029,30.96,4.010526375936E12,1,2
Infrastructure,2007,9,0.0169,0.0273,30.96,4.010526375936E12,6,2
Infrastructure,2007,10,0.0183,0.0438,30.96,4.010526375936E12,14,2
Infrastructure,2007,11,-0.0026,0.0372,30.48,3.943311367447E12,4,3
Infrastructure,2007,12,0.013,0.0187,29.19,3.764071344811E12,12,3
Infrastructure,2008,1,-0.0119,0.0352,29.19,3.764071344811E12,12,3
Infrastructure,2008,2,-0.0062,0.0389,29.19,3.764071344811E12,5,3
Infrastructure,2008,3,-0.0081,0.039,29.19,3.764071344811E12,18,3
Infrastructure,2008,4,0.0113,0.0431,29.19,3.764071344811E12,3,3
Infrastructure,2008,5,-1.0E-4,0.0244,29.19,3.764071344811E12,4,3
Infrastructure,2008,6,-0.0164,0.0334,29.19,3.764071344811E12,11,3
Infrastructure,2008,7,0.0086,0.0473,29.19,3.764071344811E12,17,3
Infrastructure,2008,8,-0.0021,0.0299,29.19,3.764071344811E12,4,3
Infrastructure,2008,9,-0.0076,0.0297,29.19,3.764071344811E12,7,3
Infrastructure,2008,10,-0.0139,0.0505,29.19,3.764071344811E12,29,3
Infrastructure,2008,11,-0.0111,0.053,29.19,3.764071344811E12,10,3
Infrastructure,2008,12,0.0065,0.0329,29.19,3.764071344811E12,7,3
Infrastructure,2009,1,0.0011,0.0461,29.19,3.764071344811E12,13,3
Infrastructure,2009,2,-0.0064,0.0298,29.19,3.764071344811E12,3,3
Infrastructure,2009,3,0.004,0.0247,29.19,3.764071344811E12,5,3
Infrastructure,2009,4,0.0171,0.0386,29.19,3.764071344811E12,16,3
Infrastructure,2009,5,0.0251,0.047,29.19,3.764071344811E12,16,3
Infrastructure,2009,6,0.0032,0.0417,29.19,3.764071344811E12,9,3
Infrastructure,2009,7,3.0E-4,0.0352,29.19,3.764071344811E12,9,3
Infrastructure,2009,8,-0.0033,0.0253,29.19,3.764071344811E12,5,3
Infrastructure,2009,9,1.0E-4,0.0211,29.19,3.764071344811E12,0,3
Infrastructure,2009,10,-5.0E-4,0.0154,29.19,3.764071344811E12,0,3
Infrastructure,2009,11,0.0048,0.0217,29.19,3.764071344811E12,1,3
Infrastructure,2009,12,0.0014,0.0143,29.19,3.764071344811E12,0,3
Infrastructure,2010,1,1.0E-4,0.021,29.19,3.764071344811E12,3,3
Infrastructure,2010,2,0.005,0.0219,29.19,3.764071344811E12,1,3
Infrastructure,2010,3,0.0024,0.0168,29.19,3.764071344811E12,0,3
Infrastructure,2010,4,0.0023,0.0153,29.19,3.764071344811E12,1,3
Infrastructure,2010,5,-0.0019,0.0205,29.19,3.764071344811E12,3,3
Infrastructure,2010,6,0.0031,0.0206,29.19,3.764071344811E12,0,3
Infrastructure,2010,7,0.0013,0.0114,29.19,3.764071344811E12,0,3
Infrastructure,2010,8,0.0038,0.0141,29.19,3.764071344811E12,0,3
Infrastructure,2010,9,0.0034,0.0169,29.19,3.764071344811E12,1,3
Infrastructure,2010,10,4.0E-4,0.0189,29.19,3.764071344811E12,2,3
Infrastructure,2010,11,-0.0015,0.0224,29.19,3.764071344811E12,4,3
Infrastructure,2010,12,-0.002,0.0276,29.19,3.764071344811E12,1,3
Infrastructure,2011,1,-0.006,0.0202,29.19,3.764071344811E12,4,3
Infrastructure,2011,2,0.0022,0.024,29.19,3.764071344811E12,5,3
Infrastructure,2011,3,0.0017,0.0212,29.19,3.764071344811E12,1,3
Infrastructure,2011,4,-0.0011,0.0184,29.19,3.764071344811E12,2,3
Infrastructure,2011,5,0.0031,0.0184,29.19,3.764071344811E12,1,3
Infrastructure,2011,6,0.0026,0.0182,29.19,3.764071344811E12,0,3
Infrastructure,2011,7,-0.003,0.0177,29.19,3.764071344811E12,3,3
Infrastructure,2011,8,-0.0032,0.0331,29.19,3.764071344811E12,5,3
Infrastructure,2011,9,-0.0012,0.0243,29.19,3.764071344811E12,3,3
Infrastructure,2011,10,-0.002,0.026,29.19,3.764071344811E12,2,3
